epoch,train_loss,val_loss,mae,rmse,val_r2,train_sec
1,0.3184780182847166,0.08265370502919965,0.3237000107765198,0.4068360136840573,0.8178895115852356,23.309622287750244
2,0.08373905459756796,0.024760198923339197,0.17019324004650116,0.22253180255132923,0.9455145597457886,17.203202962875366
3,0.031286710859823055,0.014646801841140006,0.13086462020874023,0.17115373343818022,0.9677693843841553,17.25273084640503
4,0.01894264426694341,0.009404344300683595,0.09760543704032898,0.13714478054619936,0.9793055057525635,17.29750967025757
5,0.014496214645229571,0.0074742660790394705,0.08776762336492538,0.1222641893003953,0.9835526943206787,17.236456155776978
