epoch,train_loss,test_loss,test_smape,test_mae,test_rmse,test_r2,epoch_sec,lr
1,0.0242374816190694,1.0930542703252286,1.6361325517201135,60.01557540893555,68.08623108442154,-2.4874329566955566,33.62942719459534,0.0003
2,0.0041349755019705,1.0982286053244024,1.6336605455282112,60.123046875,68.17272912311601,-2.496299743652344,29.887501001358032,0.0003
