epoch,train_loss,val_loss,mae,rmse,val_r2,train_sec
1,0.1755621648799043,0.029070607357712597,0.19131529331207275,0.24122996390358376,0.9303091764450073,46.76197361946106
2,0.024439051746372075,0.007751455635341586,0.09707486629486084,0.12451068279358977,0.981433629989624,40.41361355781555
3,0.008863237046467857,0.004386837856096096,0.07049422711133957,0.09366789838798671,0.9894925951957703,40.37517046928406
4,0.005468135530302519,0.0034951308388446655,0.06301947683095932,0.08360778298641869,0.9916284084320068,40.30417037010193
5,0.004042199680213177,0.0029381860802200266,0.056718610227108,0.07665749563471749,0.9929624199867249,40.19693470001221
