epoch,train_loss,test_loss,test_smape,test_mae,test_rmse,test_r2,train_sec,epoch_sec,lr
1,0.2220553010169949,0.0425253735855221,0.3007735988890784,9.07601261138916,11.47822698957547,0.9008855819702148,12.433448791503906,12.433448791503906,0.0003
2,0.0328655831781881,0.0125293963123112,0.1976321125045092,4.799343109130859,6.229199701772335,0.9708088040351868,9.546337604522703,9.546337604522703,0.0003
3,0.018773212443505,0.0097748498897999,0.223885410027572,4.623057842254639,5.484036253115791,0.977375030517578,9.403555631637571,9.403555631637571,0.0003
4,0.011857000206198,0.0102336409501731,0.2124265162290241,4.094257831573486,5.6069317015163245,0.9763496518135072,9.513325929641724,9.513325929641724,0.0003
5,0.0103951616412294,0.0038764183525927,0.1020795818487137,2.397006034851074,3.462009513625941,0.9909833669662476,9.507588863372805,9.507588863372805,0.0003
