epoch,train_loss,val_loss,val_mae,val_rmse,val_r2,train_sec
1,0.2812075194518953,0.0843302641596113,12.253385543823242,15.4034507947641,0.40512901544570923,14.100042343139648
2,0.03906364659513699,0.019433504343032836,5.614992618560791,7.337242587251677,0.8650252819061279,8.044184446334839
3,0.009427845969118855,0.014726673323838483,5.088281154632568,6.388002785679085,0.8976902961730957,7.956103801727295
4,0.0060750767796718935,0.008757435055893091,3.85933780670166,4.927503679449294,0.9391247630119324,7.982928276062012
5,0.004774934813829681,0.007066132354417018,3.40818452835083,4.426060505311658,0.9508841633796692,7.911165952682495
