epoch,train_loss,val_loss,mae,rmse,val_r2,train_sec
1,0.1733264164479046,0.019671066192680706,0.15220701694488525,0.1983578443224016,0.9515754580497742,52.49901795387268
2,0.021466070280144293,0.0077885684678037385,0.09127692878246307,0.12480840304340635,0.980828583240509,46.022183895111084
3,0.009154579416079637,0.005338642406867399,0.0770355686545372,0.10333094677345031,0.9868590235710144,45.94361662864685
4,0.0060480030504449075,0.0039181373362439965,0.0657675638794899,0.08852273607771499,0.9903555512428284,45.93705415725708
5,0.004554136132166581,0.003057756330590786,0.057950716465711594,0.07820174500870294,0.9924733638763428,46.148316860198975
