epoch,train_loss,test_loss,test_smape,test_mae,test_rmse,test_r2,train_sec,epoch_sec,lr
1,0.1299750957994457,0.0200815318638215,0.3011223722925378,6.678520202636719,8.053429994739867,0.9522562623023988,25.74259638786316,25.74259638786316,0.0003
2,0.0278279827304046,0.0051909608503236,0.160415085781657,3.1818201541900635,4.0949966046851385,0.9876558184623718,22.329867601394653,22.329867601394653,0.0003
3,0.0105962908401349,0.0026709001875765,0.1222644275330274,2.229322671890259,2.9370931790059176,0.9936497807502748,23.519713640213013,23.519713640213013,0.0003
4,0.0064483980725829,0.0034334050066283,0.1292301599942531,2.3445253372192383,3.330268993109609,0.9918358325958252,21.80377435684204,21.80377435684204,0.0003
5,0.0070068443231399,0.0017348784452263,0.102293079174776,1.6212438344955444,2.366411742956185,0.995877742767334,21.595679759979248,21.595679759979248,0.0003
