epoch,train_loss,val_loss,mae,rmse,val_r2,train_sec
1,0.45059077609196185,0.6050950159948877,1.0454691648483276,1.1786705838227522,-0.5285547971725464,2.291865348815918
2,0.3985299692162454,0.32268008928380415,0.7031753659248352,0.823723268957958,0.2534501552581787,1.1339035034179688
3,0.19794572129907345,0.07835406577381104,0.316001296043396,0.39606312514874753,0.8274062871932983,0.9509155750274658
4,0.08260091872007401,0.049929460506911404,0.2397078275680542,0.3160074805871181,0.8901270627975464,0.9874050617218018
5,0.05679150046178778,0.026274430525944636,0.17178326845169067,0.22924127050750107,0.9421795010566711,1.0214457511901855
