epoch,train_loss,test_loss,test_smape,test_mae,test_rmse,test_r2,train_sec,epoch_sec,lr
1,0.0774514462910187,0.0535293785268785,0.4965577862374045,10.47982692718506,13.118476917901248,0.8767066597938538,26.437841415405277,26.437841415405277,0.0003
2,0.022434596751776,0.0162741978376827,0.3982257774810456,6.3403754234313965,7.170702869647814,0.9631620049476624,23.39188027381897,23.39188027381897,0.0003
3,0.0125790243037045,0.0082850895252906,0.2935548791373633,4.3881516456604,5.09550230625517,0.9813985228538512,23.99335479736328,23.99335479736328,0.0003
4,0.0046107931500401,0.0029436332794527,0.1733248972107583,2.3416221141815186,2.996910570747011,0.9935654401779176,23.679742336273197,23.679742336273197,0.0003
5,0.0027913773019858,0.0022336886031553,0.1206913960672391,1.981217622756958,2.6171063310932348,0.9950929880142212,23.627095222473145,23.627095222473145,0.0003
