epoch,train_loss,test_loss,test_smape,test_mae,test_rmse,test_r2,train_sec,epoch_sec,lr
1,0.0673859423006196,0.0112617094826418,0.168401631969747,4.289351940155029,5.912027107021767,0.9737057685852052,28.26192283630371,28.26192283630371,0.0003
2,0.0092672450321159,0.0058763032240676,0.1964780838348422,3.4520421028137207,4.244579898099756,0.9864463210105896,28.421424865722656,28.421424865722656,0.0003
3,0.0044273085351459,0.0059372905525378,0.1962558252444994,3.660192012786865,4.26603612909698,0.9863089919090272,27.652613639831543,27.652613639831543,0.0003
4,0.0028184815795005,0.0036480126771493,0.1643620429757778,2.898139715194702,3.343362518391077,0.9915907979011536,26.827410459518436,26.827410459518436,0.0003
5,0.0020904689854301,0.00194716550468,0.1248876192619236,2.068530321121216,2.443603991271091,0.9955078959465028,26.550302743911743,26.550302743911743,0.0003
