epoch,train_loss,val_loss,mae,rmse,val_r2,train_sec
1,0.4040947916810333,0.1552465145521446,0.46131354570388794,0.5609787397181024,0.6231175065040588,3.63814640045166
2,0.11944847727647627,0.03939306673798704,0.21195395290851593,0.2810158019374177,0.9054253697395325,2.4104204177856445
3,0.04781593954488371,0.013328903158053133,0.1279630959033966,0.16334002796652144,0.9680479764938354,2.3840084075927734
4,0.03418678836998802,0.010313076070050364,0.10645458102226257,0.14371363604895293,0.9752651453018188,2.6238608360290527
5,0.031223745660776476,0.00978074008798425,0.1027805283665657,0.13991818684627214,0.9765543937683105,2.353450298309326
