epoch,train_loss,test_loss,test_smape,test_mae,test_rmse,test_r2,epoch_sec,lr
1,0.008050686339582,0.8637603788890622,1.6849282927931786,49.45070266723633,54.7172262958899,-1.990812063217163,104.41385388374329,0.0003
2,0.0011773392367973,0.92395936556612,1.689434672993419,51.80734252929688,57.213262639662496,-2.269899368286133,99.204514503479,0.0003
