epoch,train_loss,test_loss,test_smape,test_mae,test_rmse,test_r2,train_sec,epoch_sec,lr
1,0.0240900299699126,0.4507260864600539,1.6487766845951617,34.298309326171875,38.85380815574099,-0.1356761455535888,32.5032000541687,32.5032000541687,0.0003
2,0.0040349267655983,0.4366993132978677,1.6186012350540673,33.76039123535156,37.95464630030492,-0.083720326423645,32.88717031478882,32.88717031478882,0.0003
3,0.0016509483718529,0.4579076673835516,1.7033829575884227,34.72612762451172,38.96020512019685,-0.1419044733047485,33.08675742149353,33.08675742149353,0.0003
4,0.0010707002393378,0.4682309959083796,1.7357475071743351,35.17290496826172,39.47402756926461,-0.1722228527069091,33.105156898498535,33.105156898498535,0.0003
5,0.0007962112781503,0.4796830588951707,1.770539660575563,35.67948532104492,40.05084201722933,-0.2067313194274902,32.4711549282074,32.4711549282074,0.00015
