epoch,train_loss,test_loss,test_smape,test_mae,test_rmse,test_r2,train_sec,epoch_sec,lr
1,0.0491003319076971,0.0041327990202492,0.14815904160582,2.489473581314087,3.819205468918681,0.989638090133667,54.94557571411133,54.94557571411133,0.0003
2,0.004183551737578,0.001586725115275,0.1128733061267188,1.670129656791687,2.3707173534198267,0.9960074424743652,47.00843143463135,47.00843143463135,0.0003
3,0.002141260740008,0.0006690765968656,0.0648765087257447,1.0399847030639648,1.5413042192288868,0.9983124136924744,56.6671507358551,56.6671507358551,0.0003
