epoch,train_loss,test_loss,test_smape,test_mae,test_rmse,test_r2,train_sec,epoch_sec,lr
1,0.2220553010169949,0.0425253735855221,0.3007735988890784,9.07601261138916,11.47822698957547,0.9008855819702148,7.356870889663696,7.356870889663696,0.0003
2,0.0328655831781881,0.0125293963123112,0.1976321125045092,4.799343109130859,6.229199701772335,0.9708088040351868,5.722294092178345,5.722294092178345,0.0003
3,0.018773212443505,0.0097748498897999,0.223885410027572,4.623057842254639,5.484036253115791,0.977375030517578,5.710185766220093,5.710185766220093,0.0003
4,0.011857000206198,0.0102336409501731,0.2124265162290241,4.094257831573486,5.6069317015163245,0.9763496518135072,5.806421995162964,5.806421995162964,0.0003
5,0.0103951616412294,0.0038764183525927,0.1020795818487137,2.397006034851074,3.462009513625941,0.9909833669662476,5.856215953826904,5.856215953826904,0.0003
