epoch,train_loss,test_loss,test_smape,test_mae,test_rmse,test_r2,train_sec,epoch_sec,lr
1,0.1232715183666542,0.0631507874599524,0.54128297625622,11.951810836791992,13.305949000676115,0.6157549619674683,13.365524768829346,13.365524768829346,0.0003
2,0.017488661394252,0.02360186050646,0.3290988720923563,7.335784912109375,8.300124054866401,0.8504846692085266,12.851439237594604,12.851439237594604,0.0003
3,0.0106492186238503,0.0063597958651371,0.1801683286646904,3.142820358276367,4.311232670865026,0.9596615433692932,12.767088413238524,12.767088413238524,0.0003
4,0.0075215823118291,0.0112333651382609,0.2229375091583994,3.866774082183838,5.733315518077998,0.928660809993744,12.70306134223938,12.70306134223938,0.0003
5,0.0071362587547375,0.0137626404258688,0.2292409967657705,4.338660717010498,6.357834688018085,0.9122726321220398,13.682886362075806,13.682886362075806,0.0003
