epoch,train_loss,val_loss,mae,rmse,val_r2,train_sec
1,0.19279026833710353,0.029628080592339682,0.18920889496803284,0.24357219134513158,0.928837776184082,46.564361810684204
2,0.019122605069667606,0.007597322139378532,0.0918760672211647,0.12344856393700351,0.9817204475402832,40.874327421188354
3,0.009450929341698881,0.004779212222716732,0.06913455575704575,0.0978397029078092,0.9885178208351135,40.854766607284546
4,0.005907997868864839,0.0034761241466485897,0.060132455080747604,0.0833801473934885,0.9916608929634094,40.869025468826294
5,0.003901000929632293,0.0026033433929746937,0.05292919650673866,0.07215737599332339,0.9937546849250793,40.85089612007141
