epoch,train_loss,test_loss,test_smape,test_mae,test_rmse,test_r2,train_sec,epoch_sec,lr
1,0.0188426328725957,0.4623814616588098,1.7000439752294645,34.875247955322266,39.14469477344599,-0.1527446508407592,46.67559003829956,46.67559003829956,0.0003
2,0.0025284694054499,0.4677367162289498,1.715710931721076,35.02606964111328,39.39079699238532,-0.1672847270965576,47.6680212020874,47.6680212020874,0.0003
3,0.0013651272753992,0.4746041559154474,1.7384377525333718,35.295291900634766,39.73132576532417,-0.187554121017456,60.57636141777039,60.57636141777039,0.0003
4,0.0007457463333844,0.4813973515094081,1.74844964127907,35.549774169921875,40.08329949539458,-0.2086880207061767,62.83963465690613,62.83963465690613,0.00015
5,0.0004112050236722,0.4890039614107035,1.7921571673219463,35.90397644042969,40.45471070424386,-0.2311911582946777,58.07987308502197,58.07987308502197,0.00015
