epoch,train_loss,test_loss,test_smape,test_mae,test_rmse,test_r2,train_sec,epoch_sec,lr
1,0.0240900299699126,0.4507260864600539,1.6487766845951617,34.298309326171875,38.85380815574099,-0.1356761455535888,33.30677533149719,33.30677533149719,0.0003
2,0.0040349267655983,0.4366993132978677,1.6186012350540673,33.76039123535156,37.95464630030492,-0.083720326423645,27.80040192604065,27.80040192604065,0.0003
3,0.0016509483718529,0.4579076673835516,1.7033829575884227,34.72612762451172,38.96020512019685,-0.1419044733047485,27.69706439971924,27.69706439971924,0.0003
4,0.0010707002393378,0.4682309959083796,1.7357475071743351,35.17290496826172,39.47402756926461,-0.1722228527069091,27.963218927383423,27.963218927383423,0.0003
5,0.0007962112781503,0.4796830588951707,1.770539660575563,35.67948532104492,40.05084201722933,-0.2067313194274902,31.546180248260494,31.546180248260494,0.00015
