epoch,train_loss,val_loss,val_mae,val_rmse,val_r2
1,0.29410984031215553,0.031466840778580724,5.228301445507056,7.116245447477953,0.9636875796621994
2,0.04672052876152158,0.020012179560541965,4.430796821902767,5.675074238364388,0.9769061440124674
