epoch,train_loss,test_loss,test_smape,test_mae,test_rmse,test_r2,train_sec,epoch_sec,lr
1,0.0404568207981672,0.0060689859092235,0.2171282087461263,3.6299428939819336,4.325900060239112,0.9859220385551452,52.66105079650879,52.66105079650879,0.0003
2,0.0044421628423362,0.0013479629717177,0.093907908055896,1.5949275493621826,2.0386643295016884,0.996873378753662,71.75766372680664,71.75766372680664,0.0003
3,0.0025538922484923,0.0008139396495262,0.0840380330801841,1.256895899772644,1.5829260285493858,0.9981150031089784,56.68350863456726,56.68350863456726,0.0003
4,0.0014701560696424,0.0004481789510924,0.0556442492221058,0.8876014351844788,1.174990162909703,0.9989613890647888,62.01630330085754,62.01630330085754,0.0003
5,0.0009469102263645,0.0002933837774746,0.0394686625616141,0.7125601172447205,0.9503561983407434,0.9993205666542052,47.06802177429199,47.06802177429199,0.0003
