epoch,train_loss,test_loss,test_smape,test_mae,test_rmse,test_r2,epoch_sec,lr
1,0.0532938247020153,1.361554993050439,1.9176234384539852,70.2218246459961,72.50178473018785,-10.40811538696289,12.931187391281128,0.0003
2,0.0234611154959091,0.914377265742847,1.8883649720705804,53.0761833190918,56.11830938684361,-5.834798336029053,10.095484018325806,0.0003
