epoch,train_loss,val_loss,mae,rmse,val_r2,train_sec
1,0.3715588202182549,0.11279530655717318,0.3900175094604492,0.4777897213981942,0.719001293182373,4.581373453140259
2,0.09944732256170537,0.03862035772254254,0.21245715022087097,0.2783571854643637,0.9046248197555542,3.0239877700805664
3,0.049581298995410486,0.013768888142472306,0.12948498129844666,0.16599445769058851,0.9660829901695251,3.0456833839416504
4,0.036165245908083045,0.010538848451231382,0.10932498425245285,0.14525048332289878,0.9740303754806519,3.452219247817993
5,0.03265926815899106,0.010171613093867177,0.10743468254804611,0.14268596698975103,0.9749392867088318,3.2201480865478516
